url,type,status,lang,title,title_len,description,description_len,has_description,robots,canonical,self_canonical,h1_count,h1s,missing_h1,multi_h1,viewport,hreflang_count,schema_types,has_product_schema,has_article_schema,has_offer_schema,text_words,copy_like_url,variant_like_url,priority_flag
https://mamapack.pl/products/pikowana-torba-do-szpitala-z-tulipanami-rozmiar-m,products,200,pl,PIKOWANA TORBA do szpitala z TULIPANAMI - Rozmiar: M – mamapack,63,"PIKOWANA TORBA DO SZPITALA (ROZMIAR M, L) – MLECZNA Z MOTYWEM TULIPANÓW Idealna torba dla przyszłych mam – wygodna do spakowania wyprawki do szpitala położniczego. Jest lekka, poręczna i pojemna, dzięki czemu łatwo uporządkujesz wszystkie najpotrzebniejsze rzeczy dla siebie i maluszka. Uroczy wzór tulipanów na mlecznym",320,1,,https://mamapack.pl/products/pikowana-torba-do-szpitala-z-tulipanami-rozmiar-m,1,1,PIKOWANA TORBA do szpitala z TULIPANAMI - Rozmiar: M,0,0,1,0,Organization,0,0,0,353,0,0,missing_product_schema | long_desc
https://mamapack.pl/products/klapki-damskie-brazowy,products,200,pl,Klapki damskie – Brązowy – mamapack,35,"Klapki zapewniają maksymalny komfort noszenia dzięki lekkim i wytrzymałym materiałom. Przydadzą się przyszłej mamie w szpitalu położniczym jako buty zastępcze lub klapki pod prysznic. Główne zalety damskich klapek piankowych:✔️ Profilowana wkładka, ✔️ Podeszwa z elastycznym materiałem jest wytrzymała i lekka, ✔️ konstr",320,1,,https://mamapack.pl/products/klapki-damskie-brazowy,1,1,Klapki damskie – Brązowy,0,0,1,0,Organization,0,0,0,430,0,0,missing_product_schema | long_desc
https://mamapack.pl/products/canpol-35-245-butelka-antykolkowa-pojemnik-na-mleko-240-ml-goose-3m,products,200,pl,CANPOL 35/245 - Butelka antykolkowa + pojemnik na mleko - (240 ml) - G – mamapack,81,"Butelka CANPOL BABIES EasyStart Goose (240 ml) Jasnozielony Wiek dziecka: 3+ Antykolkowa: Tak Kolor: Jasnozielony Materiał wykonania: Silikon, Tworzywo sztuczne Smoczek w zestawie: Tak Pojemność [ml]: 240 Zawartość zestawu: 1 x butelka 240 ml, 1 x pojemnik na mleko w proszku Postaw na wygodę, bezpieczeństwo i zdrowy br",320,1,,https://mamapack.pl/products/canpol-35-245-butelka-antykolkowa-pojemnik-na-mleko-240-ml-goose-3m,1,0,,1,0,1,0,,0,0,0,213,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/canpol-22-667-smoczek-silikon-orthodontic-symetryczny-0-6-m-goose-2-szt,products,200,pl,CANPOL 22/667(8) - SMOCZEK - silikon orthodontic - SYMETRYCZNY -( 0-6m – mamapack,81,"Canpol babies Light touch GOOSE – smoczek silikonowy symetryczny, 2 szt. Dostępne rozmiary: 0–6 m 6–18 m Cechy produktu: kolekcja GOOSE odpowiedni dla dziewczynki i chłopca modny i uniwersalny design lekki smoczek dla maluszka miękki silikon symetryczny kształt wygodna, profilowana tarczka etui do sterylizacji BPA free",320,1,,https://mamapack.pl/products/canpol-22-667-smoczek-silikon-orthodontic-symetryczny-0-6-m-goose-2-szt,1,0,,1,0,1,0,,0,0,0,190,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/canpol-2-417-szczotka-grzebien-do-wlosow-miekka-goose,products,200,pl,CANPOL 2/417 - Szczotka + grzebień do włosów -(miękka) - GOOSE – mamapack,73,"Canpol Babies Szczotka i grzebień dla niemowląt z miękkim włosiem GOOSE   Szczotka do włosów z grzebykiem do codziennej pielęgnacji włosów dziecka. Grzebień posiada zaokrąglone ząbki, które nie podrażniają skóry. Szczotka z miękkim, sztucznym włosiem delikatnie masuje główkę malucha, nie elektryzując włosów. 0% BPA - p",320,1,,https://mamapack.pl/products/canpol-2-417-szczotka-grzebien-do-wlosow-miekka-goose,1,2,CANPOL 2/417 - Szczotka + grzebień do włosów -(miękka) - GOOSE | Canpol Babies Szczotka i grzebień dla niemowląt z miękkim włosiem GOOSE,0,1,1,0,Brand | Offer | Organization | Product,1,0,1,574,0,0,multi_h1 | long_title | long_desc
https://mamapack.pl/products/canpol-35-243-butelka-antykolkowa-240-ml-beige-3m,products,200,pl,CANPOL 35/242(3) - BUTELKA antykolkowa - EasyStart MOUNTAINS BEIGE - ( – mamapack,81,BUTELKA Antykolkowa Canpol Babies EasyStart MOUNTAINS Wybierz rozmiar dopasowany do potrzeb Twojego Maluszka. BUTELKA EasyStart to gwarancja spokojnego brzuszka i łatwego łączenia karmienia piersią z karmieniem z butelki. DOSTĘPNE WARIANTY: Pojemność 120 ml – sugerowany wiek: 0m+ (smoczek o najwolniejszym przepływie). ,320,1,,https://mamapack.pl/products/canpol-35-243-butelka-antykolkowa-240-ml-beige-3m,1,1,CANPOL 35/242(3) - BUTELKA antykolkowa - EasyStart MOUNTAINS BEIGE - (120ml / 240ml),0,0,1,0,Organization,0,0,0,423,0,0,missing_product_schema | long_title | long_desc
https://mamapack.pl/products/canpol-34-930-smoczek-silikon-orthodontic-symetryczny-0-6-m-mountains-zolte-2-szt,products,200,pl,CANPOL 34/930(1) - SMOCZEK - silikon orthodontic - SYMETRYCZNY - ( 0-6 – mamapack,81,"CANPOL Smoczek uspokajający silikonowy symetryczny MOUNTAINS (2-pak) Dostępne rozmiary do wyboru: 0-6m – dla noworodków i młodszych niemowląt. 6-18m – dla starszych niemowląt. GŁÓWNE CECHY: Wybór rozmiaru – dopasuj smoczek do etapu rozwoju Twojego dziecka (0-6m lub 6-18m). 100% bezpieczny, hipoalergiczny silikon – bezz",320,1,,https://mamapack.pl/products/canpol-34-930-smoczek-silikon-orthodontic-symetryczny-0-6-m-mountains-zolte-2-szt,1,1,CANPOL 34/930(1) - SMOCZEK - silikon orthodontic - SYMETRYCZNY - ( 0-6m / 6-18m) - MOUNTAINS żółte- 2 szt.,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,720,0,0,long_title | long_desc
https://mamapack.pl/products/canpol-1-661-reczniki-bambusowe-dla-niemowlat-i-dzieci-20x20cm-120szt,products,200,pl,CANPOL 1/661 - Ręczniki bambusowe dla niemowląt i dzieci (20x20cm) - 1 – mamapack,81,"Ręczniki bambusowe Canpol Babies 20 x 20cm (120 szt.) Dodatkowe informacje: Rolka 120 sztuk. Wymiary jednej chusteczki: 20 x 20 cm. Chusteczki bambusowe delikatnie oczyszczają, nie powodują podrażnień i są całkowicie biodegradowalne. Bardzo praktyczne i wielofunkcyjne ręczniki bambusowe dla niemowląt Canpol babies 2w1 ",320,1,,https://mamapack.pl/products/canpol-1-661-reczniki-bambusowe-dla-niemowlat-i-dzieci-20x20cm-120szt,1,1,CANPOL 1/661 - Ręczniki bambusowe dla niemowląt i dzieci (20x20cm) - 120szt.,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,625,0,0,long_title | long_desc
https://mamapack.pl/products/canpol-2-441-lancuszek-do-smoczka-uspokajajacego-goose,products,200,pl,Canpol 2/441 - ŁAŃCUSZEK - do smoczka uspokajającego - GOOSE – mamapack,71,"Canpol babies Łańcuszek do smoczka uspokajającego GOOSE Łańcuszek do smoczka Canpol babies z kolekcji Goose skutecznie zabezpieczy ulubiony smoczek do uspokajania Twojego Maluszka przed upadkiem, zabrudzeniem lub zgubieniem. Solidny klips umożliwia przypięcie łańcuszka do ubrania dziecka, a dzięki prostej konstrukcji m",320,1,,https://mamapack.pl/products/canpol-2-441-lancuszek-do-smoczka-uspokajajacego-goose,1,1,Canpol 2/441 - ŁAŃCUSZEK - do smoczka uspokajającego - GOOSE,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,566,0,0,long_title | long_desc
https://mamapack.pl/products/podstawowy-md-1,products,200,pl,Torba do szpitala dla DLA MAMY I NOWORODKA – gotowa wyprawka ROZSZERZO – mamapack,81,"Zestaw Rozszerzony (mama + dziecko) – 27 produktów (w tym torba GRATIS) MamaPack to wygodny sposób na skompletowanie wyprawki w jednym miejscu. Przygotowaliśmy gotowe zestawy, w których znajdziesz wyłącznie praktyczne, sprawdzone produkty od renomowanych marek – dobrane z myślą o wygodzie i codziennym użytkowaniu. Dlac",320,1,,https://mamapack.pl/products/podstawowy-md-1,1,1,Torba do szpitala dla DLA MAMY I NOWORODKA – gotowa wyprawka ROZSZERZONA,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,613,0,1,variant_url | long_title | long_desc
https://mamapack.pl/products/b-o-1670-01-smoczek-anatomiczny-silikon-swiecacy-0m-2-szt-braz-bez,products,200,pl,B.O. 1670/01 - SMOCZEK - anatomiczny - silikon - świecący - (0m+) - 2 – mamapack,80,"Smoczek uspokajający BabyOno anatomiczny 0-6 m, 2 szt. W zestawie: 2 smoczki wersja dzienna i nocna nocny smoczek ze świecącym uchwytem Najważniejsze cechy: dla dzieci 0-6 miesięcy anatomiczna końcówka wspiera zdrowy rozwój zgryzu wykonany z delikatnego silikonu lekka, wyprofilowana tarczka otwory wentylacyjne dla leps",320,1,,https://mamapack.pl/products/b-o-1670-01-smoczek-anatomiczny-silikon-swiecacy-0m-2-szt-braz-bez,1,0,,1,0,1,0,,0,0,0,250,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/canpol-kolekcja-goose-zestaw-3m-4-elementow,products,200,pl,Canpol - Kolekcja GOOSE - zestaw 3m+ (4 elementów) – mamapack,61,"Stwórz idealną wyprawkę z kolekcją Canpol Babies GOOSE! Ten wyjątkowy zestaw 4-elementowy łączy w sobie codzienną pielęgnację, karmienie i ukojenie. Zaprojektowany w neutralnych, naturalnych kolorach, jest doskonałym wyborem zarówno dla chłopca, jak i dla dziewczynki. Większość elementów zestawu jest odpowiednia już od",320,1,,https://mamapack.pl/products/canpol-kolekcja-goose-zestaw-3m-4-elementow,1,1,Canpol - Kolekcja GOOSE - zestaw 3m+ (4 elementów),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,709,0,0,long_desc
https://mamapack.pl/products/canpol-51-034-tasiemka-do-smoczka-uspokajajacego-mountains-yellow,products,200,pl,CANPOL 51/034 - TASIEMKA do smoczka (uspokajającego) - MOUNTAINS - yel – mamapack,81,"TASIEMKA do smoczka Canpol Babies – Kolekcja Mountains TASIEMKA do smoczka z kolekcji Mountains to praktyczny i bezpieczny gadżet, który zadba o to, by ulubiony smoczek Twojego dziecka był zawsze czysty i pod ręką. GŁÓWNE ZALETY: Bezpieczeństwo i higiena – TASIEMKA skutecznie chroni smoczek przed upadkiem, zabrudzeniem",320,1,,https://mamapack.pl/products/canpol-51-034-tasiemka-do-smoczka-uspokajajacego-mountains-yellow,1,1,CANPOL 51/034 - TASIEMKA do smoczka (uspokajającego) - MOUNTAINS - yellow,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,629,0,0,long_title | long_desc
https://mamapack.pl/products/canpol24-201-butelka-antykolkowa-s-shape-szeroka-pp-200-ml-0m,products,200,pl,CANPOL24/201 - BUTELKA antykolkowa - (S-Shape) - SZEROKA PP - (200 ml) – mamapack,81,"BUTELKA Antykolkowa S-Shape Canpol Babies by Difrax (200 ml) Rewolucyjna BUTELKA o unikalnym kształcie litery S, zaprojektowana w Holandii, aby zapewnić najbardziej naturalne i wolne od kolek karmienie. NAJWAŻNIEJSZE CECHY: INNOWACYJNY KSZTAŁT S-SHAPE: Wyjątkowy design sprawia, że smoczek jest zawsze wypełniony pokarme",320,1,,https://mamapack.pl/products/canpol24-201-butelka-antykolkowa-s-shape-szeroka-pp-200-ml-0m,1,0,,1,0,1,0,Organization,0,0,0,292,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/canpol-35-2423-butelka-antykolkowa-easystart-mountains-green-120ml-240ml,products,200,pl,CANPOL 35/242(3) - BUTELKA antykolkowa - EasyStart MOUNTAINS - GREEN - – mamapack,81,BUTELKA Antykolkowa Canpol Babies EasyStart MOUNTAINS Green Wybierz rozmiar dopasowany do potrzeb Twojego Maluszka. BUTELKA EasyStart w delikatnym zielonym kolorze to gwarancja spokojnego brzuszka i łatwego łączenia karmienia piersią z karmieniem z butelki. DOSTĘPNE WARIANTY: Pojemność 120 ml – sugerowany wiek: 0m+ (ko,320,1,,https://mamapack.pl/products/canpol-35-2423-butelka-antykolkowa-easystart-mountains-green-120ml-240ml,1,1,CANPOL 35/242(3) - BUTELKA antykolkowa - EasyStart MOUNTAINS - GREEN - (120ml / 240ml),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,657,0,0,long_title | long_desc
https://mamapack.pl/products/zestaw-wyprawkowy-mountains-yellow-pielegnacja-i-karmienie,products,200,pl,Zestaw Wyprawkowy MOUNTAINS Yellow – (4 elementów) – mamapack,61,"Zestaw Wyprawkowy MOUNTAINS Yellow – Pielęgnacja i Karmienie Stwórz idealną wyprawkę z kolekcją MOUNTAINS! Ten starannie dobrany, 4-elementowy zestaw łączy profesjonalne akcesoria Canpol Babies z wyjątkową miękkością muślinu. Dzięki naturalnej, żółto-beżowej kolorystyce, zestaw jest doskonałym wyborem UNISEX – idealnym",320,1,,https://mamapack.pl/products/zestaw-wyprawkowy-mountains-yellow-pielegnacja-i-karmienie,1,1,Zestaw Wyprawkowy MOUNTAINS Yellow – (4 elementów),0,0,1,0,Organization,0,0,0,382,0,0,missing_product_schema | long_desc
https://mamapack.pl/products/akuku-a12313-8-recznik-kapielowy-z-kapturkiem-80-x-80-cm,products,200,pl,"AKUKU A1231(3,8) - RĘCZNIK kąpielowy - z kapturkiem - (80 x 80 cm) – mamapack",77,"Okrycie kąpielowe z kapturkiem – dostępne kolory: różowy, szary, beżowy Miękkie i chłonne okrycie kąpielowe z kapturkiem to świetny wybór już od pierwszych dni życia dziecka. Wykonane z delikatnej bawełny frotte 100%, dobrze osusza skórę maluszka i pomaga chronić ją przed chłodem po kąpieli. 100% bawełna frotte miękkie",320,1,,https://mamapack.pl/products/akuku-a12313-8-recznik-kapielowy-z-kapturkiem-80-x-80-cm,1,0,,1,0,1,0,Organization,0,0,0,276,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/akuku-a0664-recznik-kapielowy-z-kapturkiem-frotte-100-x-100-cm,products,200,pl,AKUKU A0664 - RĘCZNIK kąpielowy z kapturkiem - frotte - (100 x 100 cm) – mamapack,81,"Ręcznik kąpielowy z kapturkiem 100x100 cm Miękki, delikatny i chłonny ręcznik kąpielowy z kapturkiem sprawdzi się już od pierwszej kąpieli. Wykonany z wysokiej jakości bawełny frotte 100%, dobrze wchłania wilgoć i pomaga chronić dziecko przed wychłodzeniem. Duży rozmiar 100x100 cm sprawia, że ręcznik będzie wygodny zar",320,1,,https://mamapack.pl/products/akuku-a0664-recznik-kapielowy-z-kapturkiem-frotte-100-x-100-cm,1,1,AKUKU A0664 - RĘCZNIK kąpielowy z kapturkiem - frotte - (100 x 100 cm),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,550,0,0,long_title | long_desc
https://mamapack.pl/products/canpol-zestaw-wyprawkowy-do-szpitala,products,200,pl,Canpol - ZESTAW WYPRAWKOWY do szpitala - 5 produktów – mamapack,63,"🌸 Zestaw Wyprawka do Szpitala Canpol Babies – Kompletna Higiena i Spokój Przygotuj się na spotkanie z maleństwem z pełnym wyposażeniem. Ten zestaw to niezbędnik każdej mamy do torby do porodu, skomponowany tak, aby zapewnić Ci maksymalną dyskrecję, świeżość i wygodę w pierwszych dniach po narodzinach dziecka. 📦 W zesta",320,1,,https://mamapack.pl/products/canpol-zestaw-wyprawkowy-do-szpitala,1,2,Canpol - ZESTAW WYPRAWKOWY do szpitala - 5 produktów | 🌸 Zestaw Wyprawka do Szpitala Canpol Babies – Kompletna Higiena i Spokój,0,1,1,0,Brand | Offer | Organization | Product,1,0,1,822,0,0,multi_h1 | long_desc
https://mamapack.pl/products/babyono-zestaw-wyprawkowy-dla-mamy-5-produktow,products,200,pl,Babyono - ZESTAW WYPRAWKOWY dla mamy - 5 produktów – mamapack,61,"🌸 Zestaw Wyprawkowy do Szpitala Babyono – komfort, higiena i spokój dla mamy Dostępne rozmiary majtek poporodowych: M, L, XL, XXL – pamiętaj o wyborze przed dodaniem zestawu do koszyka. Pierwsze dni po porodzie to czas, w którym najważniejsze są wygoda, poczucie bezpieczeństwa i odpowiednia higiena. Ten starannie dobra",320,1,,https://mamapack.pl/products/babyono-zestaw-wyprawkowy-dla-mamy-5-produktow,1,0,,1,0,1,0,,0,0,0,147,0,0,missing_h1 | missing_product_schema | long_desc
https://mamapack.pl/products/bibs-1001000250-smoczek-anatomiczny-kauczuk-0-szalwia-1-szt-copy,products,200,pl,BIBS - Smoczek - kauczuk - SZAŁWIA – mamapack,45,"BIBS - Smoczek anatomiczny - kauczuk - rozmiar 1 - SZAŁWIABIBS - Smoczek anatomiczny - kauczuk - rozmiar 2 - SZAŁWIA Wiek: Rozmiar: 1 ( 0 m+) Rozmiar: 2 ( 6 m+) Ilość: 1 szt. Opis Colour to smoczek który wyróżnia się tym, że zapewnia komfort niemowlętom Właściwości Dostępne w wersji z lateksu kauczuku naturalnego, mate",320,1,,https://mamapack.pl/products/bibs-1001000250-smoczek-anatomiczny-kauczuk-0-szalwia-1-szt-copy,1,1,BIBS - Smoczek - kauczuk - SZAŁWIA,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,811,1,0,copy_url | long_desc
https://mamapack.pl/products/b-o-1673-01-kocyk-bambusowy-dzianina-rozowy-copy,products,200,pl,B.O.1673 - Kocyk Bambusowy - Dzianina – mamapack,48,"KOCYK DZIECIĘCY Z 100% WISKOZY BAMBUSOWEJ SUPER MIĘKKI 75 x 100 cm BABYONO Kolor: do wyboru Różowy Niebieski Beżowy Materiał wykonania: wiskoza bambusowaWymiary [cm]: 75 x 100Przeznaczenie: do łóżeczka lub wózkaDwustronny: tak Cechy:do stosowania w cieplejsze i chłodniejsze dni, dzięki właściwościom hipoalergicznym odp",320,1,,https://mamapack.pl/products/b-o-1673-01-kocyk-bambusowy-dzianina-rozowy-copy,1,1,B.O.1673 - Kocyk Bambusowy - Dzianina,0,0,1,0,Organization,0,0,0,647,1,0,copy_url | missing_product_schema | long_desc
https://mamapack.pl/products/canpol-23-910-smoczek-symetryczny-0-2-m-mini-2szt,products,200,pl,CANPOL 23/910 - SMOCZEK - SYMETRYCZNY - ( 0-2 m Mini) - 2szt. – mamapack,72,"Canpol babies Smoczek silikonowy symetryczny MINI 2szt. Najważniejsze cechy produktu: przeznaczony dla niemowląt w wieku 0–2 miesiące najmniejsza symetryczna gumka w ofercie – mniejsza niż w smoczkach 0–6 m wykonany z miękkiego, 100% hipoalergicznego silikonu ultralekka tarczka bez uchwytów – idealna dla najmniejszych ",320,1,,https://mamapack.pl/products/canpol-23-910-smoczek-symetryczny-0-2-m-mini-2szt,1,1,CANPOL 23/910 - SMOCZEK - SYMETRYCZNY - ( 0-2 m Mini) - 2szt.,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,589,0,0,long_title | long_desc
https://mamapack.pl/products/albero-mio-c015-recznik-kapielowy-z-kapturkiem-100-x-100-cm,products,200,pl,ALBERO MIO C015 - RĘCZNIK kąpielowy - z kapturkiem - (100 x 100 cm) – mamapack,78,"Okrycie kąpielowe dla niemowląt 100 x 100 cm – miękkie, z kapturkiem Opis produktu Okrycie kąpielowe dla niemowląt to niezastąpiony element każdej wyprawki. Wykonane z wysokiej jakości termofrotty, jest miękkie, przyjemne w dotyku i zapewnia dziecku komfort po kąpieli. Odpowiednio dobrany rozmiar pozwala dokładnie otul",320,1,,https://mamapack.pl/products/albero-mio-c015-recznik-kapielowy-z-kapturkiem-100-x-100-cm,1,1,ALBERO MIO C015 - RĘCZNIK kąpielowy - z kapturkiem - (100 x 100 cm),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,593,0,0,long_title | long_desc
https://mamapack.pl/products/duet-baby-547-okrycie-kapielowe-z-kapturkiem-kocyk-dla-niemowlat,products,200,pl,DUET BABY 547 - OKRYCIE KĄPIELOWE z kapturkiem + KOCYK dla niemowląt – mamapack,79,"DUET BABY  – Okrycie kąpielowe 100x100 cm + kocyk KOSTKA 80x90 cm Praktyczny zestaw dla noworodka i niemowlęcia: miękkie okrycie kąpielowe z kapturkiem oraz przyjemny w dotyku kocyk KOSTKA. Idealny do codziennej pielęgnacji, do łóżeczka, wózka lub na prezent. Wymiary zestawu to 100x100 cm dla okrycia i 80x90 cm dla koc",320,1,,https://mamapack.pl/products/duet-baby-547-okrycie-kapielowe-z-kapturkiem-kocyk-dla-niemowlat,1,0,,1,0,1,0,,0,0,0,150,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/rozek-niemowlecy-muslinowy-75x75-cm-z-kokarda-bawelna-copy,products,200,pl,Rożek niemowlęcy MUŚLINOWY - 75x75 cm - z kokardą - bawełna – mamapack,70,"Rożek niemowlęcy muślinowy z kokardą – standard 75x75 cm – miękki, nieusztywniany – wiosna/lato – produkt polski Opis produktu Muślinowy rożek niemowlęcy z kokardą to wyjątkowy element wyprawki dla noworodka, idealny na wypis i codzienne użytkowanie w sezonie wiosna–lato. Wykonany z delikatnego, oddychającego muślinu, ",320,1,,https://mamapack.pl/products/rozek-niemowlecy-muslinowy-75x75-cm-z-kokarda-bawelna-copy,1,1,Rożek niemowlęcy MUŚLINOWY - 75x75 cm - z kokardą - bawełna,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,773,1,0,copy_url | long_title | long_desc
https://mamapack.pl/products/rozek-niemowlecy-mix-standard-80x80-cm-dwustronny-bawelna,products,200,pl,Rożek niemowlęcy MIX - standard 80x80 cm - DWUSTRONNY - bawełna – mamapack,74,"Rożek niemowlęcy / becik dwustronny 80x80 cm – bawełna 100% – miękki otulacz dla noworodka Opis produktu Miękki, dwustronny rożek niemowlęcy to niezastąpiony element wyprawki już od pierwszych dni życia maluszka. Delikatnie otula dziecko, zapewniając mu ciepło, wygodę i poczucie bezpieczeństwa. To idealny wybór zarówno",320,1,,https://mamapack.pl/products/rozek-niemowlecy-mix-standard-80x80-cm-dwustronny-bawelna,1,1,Rożek niemowlęcy MIX - standard 80x80 cm - DWUSTRONNY - bawełna,0,0,1,0,Organization,0,0,0,390,0,0,missing_product_schema | long_title | long_desc
https://mamapack.pl/products/pieluszka-muslinowa-ulewajka-38x38-cm-100-bawelna,products,200,pl,Pieluszka muślinowa - ulewajka - 38x38 cm - 100% bawełna – mamapack,67,"Miękka pieluszka muślinowa wykonana w 100% z bawełny. Delikatna, przewiewna i chłonna, odpowiednia do codziennego użytkowania już od pierwszych dni życia dziecka.Może być używana jako ulewajka, ściereczka do buzi i rączek lub praktyczna pieluszka pomocnicza na co dzień. Najważniejsze cechy: sprzedaż: 1 sztuka rozmiar: ",320,1,,https://mamapack.pl/products/pieluszka-muslinowa-ulewajka-38x38-cm-100-bawelna,1,0,,1,0,1,0,,0,0,0,254,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/bibs-liberty-smoczek-uspokajajacy-2-pak-latex-rozowy,products,200,pl,BIBS LIBERTY - Smoczek uspokajający - (2-pak) - latex - Różowy – mamapack,73,"Stylowy zestaw smoczków uspokajających BIBS Liberty w kolorze różowym.W komplecie znajdują się 2 smoczki z miękką końcówką z naturalnego kauczuku latex. Smoczki BIBS wyróżniają się lekką tarczką, wygodnym kształtem i ponadczasowym wyglądem.To praktyczny wybór do codziennego użytkowania dla niemowląt w różnych grupach w",320,1,,https://mamapack.pl/products/bibs-liberty-smoczek-uspokajajacy-2-pak-latex-rozowy,1,0,,1,0,1,0,,0,0,0,247,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/bibs-liberty-smoczek-uspokajajacy-2-pak-latex-rozowy-copy,products,200,pl,BIBS STUDIO - Smoczek uspokajający - (2-pak) - latex - baby blue / dus – mamapack,81,"Stylowy zestaw smoczków uspokajających BIBS Studio w kolorze baby blue / dusty blue.W komplecie znajdują się 2 smoczki z miękką końcówką wykonaną z naturalnego kauczuku latex. Smoczki BIBS są lekkie, wygodne i odpowiednie do codziennego użytkowania.Klasyczny design oraz delikatna kolorystyka sprawiają, że zestaw świetn",320,1,,https://mamapack.pl/products/bibs-liberty-smoczek-uspokajajacy-2-pak-latex-rozowy-copy,1,1,BIBS STUDIO - Smoczek uspokajający - (2-pak) - latex - baby blue / dusty blue,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,562,1,0,copy_url | long_title | long_desc
https://mamapack.pl/products/pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-l-copy,products,200,pl,PIKOWANA TORBA do szpitala z MOTYWEM GWIAZDEK I KSIĘŻYCA - Rozmiar: L – mamapack,80,"PIKOWANA TORBA DO SZPITALA (ROZMIAR L) – MLECZNA Z MOTYWEM GWIAZDEK I KSIĘŻYCA Najważniejsze cechy: lekka, miękka i pikowana konstrukcja pojemny rozmiar idealny na wyprawkę do szpitala wygodne uchwyty do noszenia uniwersalny, delikatny wzór z motywem gwiazdek i księżyca piękny mleczny kolor pasujący do dziecięcej wypra",320,1,,https://mamapack.pl/products/pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-l-copy,1,1,PIKOWANA TORBA do szpitala z MOTYWEM GWIAZDEK I KSIĘŻYCA - Rozmiar: L,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,557,1,0,copy_url | long_title | long_desc
https://mamapack.pl/products/organizer-na-pieluchy-i-akcesoria-pleciony-3-przegrody-uchwyty-copy,products,200,pl,ORGANIZER na akcesoria niemowlęce - w stylu BOHO – mamapack,59,"Specyfikacja: Styl: boho Kolorystyka: kremowa / beżowa / brązowa Zastosowanie: organizer na pieluszki i akcesoria niemowlęce Wymiary: 34 × 15 × 27 cm Najważniejsze cechy: stylowy, modny i uroczy design nowoczesny, minimalistyczny wygląd odpowiedni zarówno dla chłopca, jak i dla dziewczynki idealny na pieluszki, chustec",320,1,,https://mamapack.pl/products/organizer-na-pieluchy-i-akcesoria-pleciony-3-przegrody-uchwyty-copy,1,1,ORGANIZER na akcesoria niemowlęce - w stylu BOHO,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,618,1,0,copy_url | long_desc
https://mamapack.pl/products/pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-l-copy-1,products,200,pl,PIKOWANA TORBA dla mamy i niemowlęcia – mleczna Z MOTYWEM MISIÓW – mamapack,75,"PIKOWANA TORBA DLA MAMY I NIEMOWLĘCIA – MLECZNA Z MOTYWEM MISIÓW Wymiary: 45 cm (długość) x 22 cm (szerokość) x 22 cm (wysokość) Materiał: Wysokiej jakości mieszanka poliestru i bawełny Stylowa, lekka i niezwykle praktyczna – ta torba to absolutny „must-have” w wyprawce każdej mamy. Została zaprojektowana z myślą o naj",320,1,,https://mamapack.pl/products/pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-l-copy-1,1,0,,1,0,1,0,,0,0,0,188,1,1,copy_url | variant_url | missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/drewniany-organizer-dzieciecy-oh-baby-z-drazkiem,products,200,pl,Drewniany ORGANIZER dziecięcy - OH BABY - z drążkiem – mamapack,63,"Drewniany ORGANIZER dziecięcy OH BABY z drążkiem Stylowy drewniany ORGANIZER dziecięcy OH BABY to piękny i praktyczny dodatek do pokoju maluszka. Świetnie sprawdzi się do przechowywania ubranek, akcesoriów i innych dziecięcych drobiazgów, a dzięki drążkowi można wygodnie zawiesić małe wieszaki z ubrankami. Delikatny de",320,1,,https://mamapack.pl/products/drewniany-organizer-dzieciecy-oh-baby-z-drazkiem,1,1,Drewniany ORGANIZER dziecięcy - OH BABY - z drążkiem,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,572,0,0,long_desc
